"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_84556_coefficient","contrast_84556_log2fc","contrast_84556_tstat","contrast_84556_pvalue"
"11193","A_52_P508750","14824","Grn","granulin",0.2958,0.64,0.4622,-0.4207,-0.4207,-0.1227,0.9043
"11194","A_51_P285446","16881","Lig1","ligase I, DNA, ATP-dependent",0.2959,0.64,0.4623,1.392,1.392,0.933,0.366
"11195","A_52_P137572","245469","Pdzd4","PDZ domain containing 4",0.296,0.6401,0.4624,1.5951,1.5951,1.0997,0.296
"11196","A_52_P292428","68904","Abhd13","abhydrolase domain containing 13",0.296,0.6401,0.4623,-1.1368,-1.1368,-1.0947,0.296
"11197","A_51_P319386","17910","Myo15a","myosin XVA",0.296,0.6402,0.4624,3.0671,3.0671,1.1227,0.296
"11198","A_51_P101022","258819","Or51i1","olfactory receptor family 51 subfamily I member 1D",0.2963,0.6406,0.4625,1.0854,1.0854,1.0581,0.3052
"11199","A_51_P467346","17829","Muc1","mucin 1, transmembrane",0.2963,0.6406,0.4625,1.2543,1.2543,1.5007,0.1494
"11200","A_52_P58424","14291","Fpr-rs4","formyl peptide receptor, related sequence 4",0.2964,0.6407,0.4625,-3.2855,-3.2855,-1.1562,0.2691
"11201","A_51_P426466","24004","Rai2","retinoic acid induced 2",0.2966,0.6408,0.4627,0.8257,0.8257,0.6729,0.5116
"11202","A_52_P335259","68916","Cdkal1","CDK5 regulatory subunit associated protein 1-like 1",0.2964,0.6408,0.4626,-2.9887,-2.9887,-1.1045,0.2964
"11203","A_51_P243857","50797","Copb2","COPI coat complex subunit beta 2",0.2967,0.6408,0.4629,1.5551,1.5551,1.4106,0.1809
"11204","A_51_P367901","140476","Strc","stereocilin",0.2966,0.6408,0.4628,0.714,0.714,0.5692,0.5773
"11205","A_51_P173197","70231","Gorasp2","golgi reassembly stacking protein 2",0.2966,0.6408,0.4628,0.4239,0.4239,0.3917,0.6998
"11206","A_51_P469252","239546","Zfp647","zinc finger protein 647",0.2967,0.6408,0.463,-2.8464,-2.8464,-1.1114,0.2967
"11207","A_51_P296456","77087","Ankrd11","ankyrin repeat domain 11",0.2966,0.6408,0.4628,-0.1403,-0.1403,-0.1056,0.9177
"11208","A_52_P676219","72507","Dzip1l","DAZ interacting protein 1-like",0.2965,0.6408,0.4626,-1.4858,-1.4858,-1.1044,0.2965
"11209","A_52_P630473","68837","Foxk2","forkhead box K2",0.2965,0.6408,0.4626,0.9904,0.9904,0.6289,0.5367
"11210","A_52_P630806","21333","Tac1","tachykinin 1",0.2965,0.6408,0.4626,-0.0699,-0.0699,-0.034,0.9736
"11211","A_52_P487007","66661","Srp72","signal recognition particle 72",0.2967,0.6408,0.463,0.6964,0.6964,0.498,0.6265
"11212","A_52_P504641","67340","1700052I22Rik","RIKEN cDNA 1700052I22 gene",0.2967,0.6408,0.4629,-1.648,-1.648,-0.9928,0.3481
"11213","A_51_P478920","107371","Exoc6","exocyst complex component 6",0.2967,0.6409,0.463,1.4644,1.4644,1.4758,0.1568
"11214","A_51_P414815","259106","Or52k2","olfactory receptor family 52 subfamily K member 2",0.2971,0.6414,0.4631,-1.1582,-1.1582,-0.6175,0.5489
"11215","A_52_P615192","93735","Wnt16","wingless-type MMTV integration site family, member 16",0.2972,0.6415,0.4632,-1.3743,-1.3743,-1.0878,0.2972
"11216","A_52_P118138","72776","Sass6","SAS-6 centriolar assembly protein",0.2973,0.6416,0.4633,0.3828,0.3828,0.497,0.6262
"11217","A_51_P474334","56093","Pfpl","pore forming protein-like",0.2974,0.6416,0.4635,0.9174,0.9174,1.2598,0.2234
"11218","A_51_P119771","57890","Il17re","interleukin 17 receptor E",0.2973,0.6416,0.4634,-1.0606,-1.0606,-1.1024,0.2973
"11219","A_52_P394225","237030","Gm4916","predicted gene 4916",0.2974,0.6416,0.4634,-0.8955,-0.8955,-0.4338,0.6718
"11220","A_52_P298394","56839","Lgi1","leucine-rich repeat LGI family, member 1",0.2974,0.6416,0.4634,-1.0261,-1.0261,-1.0914,0.2974
"11221","A_51_P353162","20944","Svs5","seminal vesicle secretory protein 5",0.2973,0.6416,0.4633,1.5276,1.5276,1.3615,0.1916
"11222","A_52_P486702","27041","G3bp1","G3BP stress granule assembly factor 1",0.2977,0.6421,0.4636,-0.3812,-0.3812,-0.2032,0.8418
"11223","A_52_P384228","102634887","Gm13112","predicted gene 13112",0.2977,0.6421,0.4636,-3.0554,-3.0554,-2.1518,0.0657
"11224","A_51_P453142","108837","Ibtk","inhibitor of Bruton agammaglobulinemia tyrosine kinase",0.2977,0.6421,0.4637,-0.5126,-0.5126,-0.4109,0.6902
"11225","A_51_P456753","12062","Bdkrb2","bradykinin receptor, beta 2",0.2977,0.6421,0.4637,-1.316,-1.316,-0.7897,0.4409
"11226","A_51_P118024","338364","Trim65","tripartite motif-containing 65",0.2978,0.6422,0.4637,-1.1761,-1.1761,-0.704,0.4954
"11227","A_51_P401792","22138","Ttn","titin",0.2978,0.6422,0.4638,0.6187,0.6187,0.6186,0.5472
"11228","A_52_P269956","67008","Yae1d1","Yae1 domain containing 1",0.2979,0.6424,0.4638,-1.4453,-1.4453,-0.9731,0.3505
"11229","A_52_P502141","226098","Hectd2","HECT domain E3 ubiquitin protein ligase 2",0.2981,0.6424,0.464,-2.1266,-2.1266,-1.1005,0.2981
"11230","A_52_P359965","12874","Cpd","carboxypeptidase D",0.2981,0.6424,0.4639,1.5205,1.5205,1.0946,0.2981
"11231","A_51_P484195","258988","Or2f1b","olfactory receptor family 2 subfamily F member 1B",0.2982,0.6424,0.4641,0.5755,0.5755,0.6948,0.4963
"11232","A_52_P161400","66455","Cnpy4","canopy FGF signaling regulator 4",0.2983,0.6424,0.4643,-1.6194,-1.6194,-1.0892,0.2983
"11233","A_52_P538412","259085","Or51ag1","olfactory receptor family 51 subfamily AG member 1",0.2982,0.6424,0.4641,-0.0968,-0.0968,-0.0654,0.9491
"11234","A_51_P333869","66647","Nsmce3","NSE3 homolog, SMC5-SMC6 complex component",0.2982,0.6424,0.464,0.5755,0.5755,0.5393,0.6009
"11235","A_52_P217875","15081","H3f3b","H3.3 histone B",0.298,0.6424,0.4638,-1.6251,-1.6251,-1.2949,0.2121
"11236","A_51_P468418","93697","Ice2","interactor of little elongation complex ELL subunit 2",0.2982,0.6424,0.464,0.1025,0.1025,0.0402,0.9686
"11237","A_52_P593680","235582","Glyctk","glycerate kinase",0.2982,0.6424,0.4642,-0.3368,-0.3368,-0.2268,0.8234
"11238","A_51_P170229","78717","D530014G21Rik","RIKEN cDNA D530014G21 gene",0.2981,0.6424,0.464,0.3957,0.3957,0.407,0.6899
"11239","A_51_P416278","243510","Ccdc142","coiled-coil domain containing 142",0.2982,0.6424,0.4641,2.2741,2.2741,1.72,0.1066
"11240","A_52_P309166","26938","St6galnac5","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",0.2982,0.6424,0.4642,-1.1662,-1.1662,-1.0818,0.2982
"11241","A_51_P234025","83486","Rbm5","RNA binding motif protein 5",0.2984,0.6426,0.4644,-1.5208,-1.5208,-1.1072,0.2984
"11242","A_52_P51411","381022","Kmt2d","lysine (K)-specific methyltransferase 2D",0.2985,0.6426,0.4645,1.0823,1.0823,0.5634,0.5824
"11243","A_52_P638637","20639","Snrpb2","U2 small nuclear ribonucleoprotein B",0.2986,0.6426,0.4646,0.718,0.718,0.4529,0.659
"11244","A_51_P378006","67909","Galntl5","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5",0.2986,0.6426,0.4647,2.7975,2.7975,1.7113,0.1163
"11245","A_51_P114797","12405","Cbln2","cerebellin 2 precursor protein",0.2987,0.6427,0.4647,-1.1731,-1.1731,-1.0882,0.2987
"11246","A_51_P286321","68544","Trir","telomerase RNA component interacting RNase",0.2988,0.6428,0.4648,-0.761,-0.761,-0.811,0.4289
"11247","A_51_P435506","17766","Nudt1","nudix hydrolase 1",0.2989,0.643,0.4648,0.8232,0.8232,0.7269,0.4781
"11248","A_51_P475646","225028","Map4k3","mitogen-activated protein kinase kinase kinase kinase 3",0.2989,0.643,0.4648,-0.3453,-0.3453,-0.2506,0.8054
"11249","A_51_P247070","78771","Mctp1","multiple C2 domains, transmembrane 1",0.2989,0.6431,0.4649,1.8367,1.8367,1.1059,0.2989
"11250","A_52_P66809","380969","Nckap5l","NCK-associated protein 5-like",0.299,0.6431,0.4649,1.6947,1.6947,1.528,0.1495
"11251","A_51_P200776","231413","Grsf1","G-rich RNA sequence binding factor 1",0.299,0.6431,0.4649,-1.6508,-1.6508,-1.0983,0.299
"11252","A_51_P362089","218763","Lrrc3b","leucine rich repeat containing 3B",0.299,0.6431,0.465,-1.3932,-1.3932,-1.0874,0.299
"11253","A_52_P576049","16325","Inhbc","inhibin beta-C",0.2991,0.6432,0.465,0.9638,0.9638,1.0831,0.2991
"11254","A_52_P283211","102632031","Gm15728","predicted gene 15728",0.2992,0.6432,0.4651,1.1977,1.1977,0.7318,0.4819
"11255","A_51_P290280","71106","4933413J09Rik","RIKEN cDNA 4933413J09 gene",0.2992,0.6433,0.4651,2.5387,2.5387,1.037,0.323
"11256","A_52_P1004139","102632273","Gm29506","predicted gene 29506",0.2994,0.6435,0.4652,-0.4589,-0.4589,-0.3841,0.7079
"11257","A_51_P416378","226525","Rasal2","RAS protein activator like 2",0.2994,0.6435,0.4653,-1.5011,-1.5011,-1.1047,0.2994
"11258","A_51_P295816","70799","Cep192","centrosomal protein 192",0.2994,0.6435,0.4652,0.4422,0.4422,0.412,0.6853
"11259","A_52_P114691","26971","Pla2g2f","phospholipase A2, group IIF",0.2995,0.6436,0.4654,-1.6258,-1.6258,-0.9578,0.3563
"11260","A_52_P100199","213012","Abhd10","abhydrolase domain containing 10",0.2995,0.6436,0.4654,0.8977,0.8977,0.6867,0.5031
"11261","A_51_P172424","435285","Krtap4-16","keratin associated protein 4-16",0.2997,0.6437,0.4655,-0.1518,-0.1518,-0.1048,0.9182
"11262","A_52_P560176","208166","Cd200l1","CD200 molecule like 1",0.2997,0.6437,0.4655,-2.0843,-2.0843,-1.0477,0.3206
"11263","A_51_P499254","109019","Nabp1","nucleic acid binding protein 1",0.2997,0.6437,0.4655,-0.9252,-0.9252,-0.8429,0.4139
"11264","A_52_P327176","55983","Pdzrn3","PDZ domain containing RING finger 3",0.2996,0.6437,0.4655,1.5588,1.5588,1.0756,0.2996
"11265","A_51_P156564","72805","Zfp839","zinc finger protein 839",0.2998,0.6439,0.4656,-0.6933,-0.6933,-0.4285,0.6755
"11266","A_52_P156314","13983","Esr2","estrogen receptor 2 (beta)",0.3,0.6442,0.4657,1.8597,1.8597,1.4408,0.1708
"11267","A_52_P514317","229782","Slc35a3","solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3",0.3001,0.6445,0.4657,2.0082,2.0082,1.257,0.2336
"11268","A_52_P268497","74923","4930471D02Rik","RIKEN cDNA 4930471D02 gene",0.3002,0.6445,0.4657,2.1087,2.1087,1.7373,0.1114
"11269","A_52_P392591","71807","Tars2","threonyl-tRNA synthetase 2, mitochondrial (putative)",0.3002,0.6446,0.4658,-1.6395,-1.6395,-1.0771,0.3002
"11270","A_52_P124526","233020","Hipk4","homeodomain interacting protein kinase 4",0.3004,0.6448,0.4659,1.6747,1.6747,1.479,0.1605
"11271","A_52_P630563","28042","Selenoi","selenoprotein I",0.3004,0.6448,0.4659,-0.7737,-0.7737,-0.4481,0.6631
"11272","A_51_P247472","100532729","B430305J03Rik","RIKEN cDNA B430305J03 gene",0.3005,0.645,0.466,-0.7512,-0.7512,-0.5113,0.6168
"11273","A_51_P475249","105239","Rnf44","ring finger protein 44",0.3005,0.645,0.466,-1.9057,-1.9057,-1.102,0.3005
"11274","A_52_P533250","73299","1700041G16Rik","RIKEN cDNA 1700041G16 gene",0.3006,0.645,0.466,0.4243,0.4243,0.3908,0.7007
"11275","A_51_P193176","227731","Slc25a25","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25",0.3007,0.6451,0.4662,-0.8733,-0.8733,-0.5184,0.6149
"11276","A_52_P605803","320500","Tmem215","transmembrane protein 215",0.3007,0.6451,0.4661,0.2893,0.2893,0.2358,0.8167
"11277","A_51_P195199","50793","Orc3","origin recognition complex, subunit 3",0.3008,0.6451,0.4662,0.2856,0.2856,0.2789,0.7846
"11278","A_52_P287692","57740","Stk32c","serine/threonine kinase 32C",0.3008,0.6451,0.4662,-0.673,-0.673,-0.7174,0.4826
"11279","A_51_P246667","226043","Zng1","Zn regulated GTPase metalloprotein activator 1",0.301,0.6454,0.4663,-0.4152,-0.4152,-0.3574,0.7246
"11280","A_52_P328497","234854","Cdk10","cyclin dependent kinase 10",0.3012,0.6454,0.4666,-1.8678,-1.8678,-1.1004,0.3012
"11281","A_52_P236528","73886","4930431P19Rik","basic transcription factor 3 pseudogene",0.3011,0.6454,0.4665,1.6219,1.6219,1.0874,0.3011
"11282","A_51_P183414","14916","Guca2b","guanylate cyclase activator 2b (retina)",0.301,0.6454,0.4664,0.9186,0.9186,0.7999,0.4399
"11283","A_51_P395727","56214","Scamp4","secretory carrier membrane protein 4",0.3012,0.6454,0.4667,-1.4462,-1.4462,-1.0823,0.3012
"11284","A_52_P49712","15260","Hira","histone cell cycle regulator",0.3012,0.6455,0.4667,-0.6059,-0.6059,-0.332,0.7471
"11285","A_51_P111210","70099","Smc4","structural maintenance of chromosomes 4",0.3013,0.6455,0.4667,-1.3873,-1.3873,-0.7168,0.4907
"11286","A_51_P193524","66971","Cdk5rap1","CDK5 regulatory subunit associated protein 1",0.3013,0.6455,0.4668,-1.0912,-1.0912,-0.6917,0.5028
"11287","A_52_P444849","27377","Yme1l1","YME1-like 1 (S. cerevisiae)",0.3014,0.6457,0.4668,-1.0211,-1.0211,-0.8776,0.3955
"11288","A_52_P33593","70359","Gtpbp3","GTP binding protein 3",0.3014,0.6457,0.4669,-1.6569,-1.6569,-1.8987,0.0829
"11289","A_51_P221781","69623","Zfp33b","zinc finger protein 33B",0.3018,0.646,0.4672,-1.1899,-1.1899,-1.0809,0.3018
"11290","A_51_P125663","234130","Dkk4","dickkopf WNT signaling pathway inhibitor 4",0.3018,0.646,0.4671,1.0565,1.0565,0.59,0.5705
"11291","A_52_P630059","29810","Bag3","BCL2-associated athanogene 3",0.3018,0.646,0.4672,1.2372,1.2372,0.9312,0.3644
"11292","A_52_P413134","50540","Igbp1b","immunoglobulin (CD79A) binding protein 1b",0.3017,0.646,0.4669,1.481,1.481,0.7808,0.4521
"11293","A_51_P144783","12465","Cct5","chaperonin containing TCP1 subunit 5",0.3017,0.646,0.467,-1.4844,-1.4844,-1.0992,0.3017
"11294","A_52_P21822","21841","Tia1","cytotoxic granule-associated RNA binding protein 1",0.3017,0.646,0.467,-1.3909,-1.3909,-1.0918,0.3017
"11295","A_52_P341449","109785","Pgm3","phosphoglucomutase 3",0.3021,0.6462,0.4676,0.086,0.086,0.1033,0.919
"11296","A_51_P227770","72947","Phykpl","5-phosphohydroxy-L-lysine phospholyase",0.3021,0.6462,0.4676,0.2152,0.2152,0.1768,0.8619
"11297","A_51_P468505","381406","Trp53rka","transformation related protein 53 regulating kinase A",0.3021,0.6462,0.4673,-0.6677,-0.6677,-0.3946,0.6998
"11298","A_51_P344741","225651","Mppe1","metallophosphoesterase 1",0.3021,0.6462,0.4674,2.2517,2.2517,1.2361,0.2374
"11299","A_51_P469098","170749","Mtmr4","myotubularin related protein 4",0.3019,0.6462,0.4672,-0.9475,-0.9475,-0.5788,0.5777
"11300","A_51_P228193","68095","Ociad1","OCIA domain containing 1",0.3021,0.6462,0.4675,-3.3781,-3.3781,-2.0774,0.0631
"11301","A_51_P214360","170828","Vgll1","vestigial like family member 1",0.3021,0.6462,0.4675,-1.2933,-1.2933,-0.9093,0.3803
"11302","A_51_P349087","99377","Sall4","spalt like transcription factor 4",0.3023,0.6463,0.4677,-1.1457,-1.1457,-0.4767,0.6433
"11303","A_52_P386037","233532","Rsf1","remodeling and spacing factor 1",0.3023,0.6465,0.4677,-0.3563,-0.3563,-0.4148,0.6853
"11304","A_51_P245156","12165","Gdf2","growth differentiation factor 2",0.3024,0.6466,0.4677,-0.3725,-0.3725,-0.4301,0.6724
"11305","A_52_P323830","66983","Zfp830","zinc finger protein 830",0.3025,0.6466,0.4678,-1.6539,-1.6539,-1.0973,0.3025
"11306","A_52_P535907","208768","Sde2","SDE2 telomere maintenance homolog (S. pombe)",0.3025,0.6466,0.4678,-2.6417,-2.6417,-1.7214,0.1118
"11307","A_51_P403636","17131","Smad7","SMAD family member 7",0.3025,0.6466,0.4677,-2.125,-2.125,-1.0973,0.3025
"11308","A_51_P232901","12799","Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase",0.3026,0.6468,0.4679,-0.8924,-0.8924,-0.813,0.4314
"11309","A_51_P364099","69499","Tsr2","TSR2 20S rRNA accumulation",0.3027,0.647,0.4679,-1.9858,-1.9858,-1.0894,0.3027
"11310","A_51_P483241","269637","Cnpy1","canopy FGF signaling regulator 1",0.3027,0.647,0.4679,1.8097,1.8097,1.0835,0.3027
"11311","A_51_P267861","16529","Kcnk5","potassium channel, subfamily K, member 5",0.3028,0.647,0.4681,1.0371,1.0371,0.9208,0.3799
"11312","A_51_P199567","70625","Med26","mediator complex subunit 26",0.3029,0.647,0.4681,-0.5489,-0.5489,-0.4081,0.6907
"11313","A_52_P348638","54004","Diaph2","diaphanous related formin 2",0.3028,0.647,0.468,1.1596,1.1596,1.3623,0.1914
"11314","A_52_P151737","552913","Gm14634","predicted gene 14634",0.3029,0.647,0.4681,1.7092,1.7092,0.9143,0.3765
"11315","A_52_P455055","224139","Golgb1","golgin B1",0.3029,0.6471,0.4681,0.7092,0.7092,0.4434,0.6645
"11316","A_52_P707807","791300","Gm9752","predicted gene 9752",0.3031,0.6475,0.4682,0.4111,0.4111,0.3932,0.7014
"11317","A_52_P243532","228592","F830045P16Rik","RIKEN cDNA F830045P16 gene",0.3032,0.6476,0.4682,-0.2107,-0.2107,-0.1137,0.9118
"11318","A_51_P312615","107970","H1f6","H1.6 linker histone, cluster member",0.3033,0.6477,0.4683,0.2419,0.2419,0.1941,0.8495
"11319","A_51_P185693","20526","Slc2a2","solute carrier family 2 (facilitated glucose transporter), member 2",0.3033,0.6477,0.4683,0.5241,0.5241,0.3723,0.7171
"11320","A_51_P130398","72958","Zfp493","zinc finger protein 493",0.3039,0.6478,0.4692,0.8638,0.8638,0.9197,0.3718
"11321","A_52_P316355","21416","Tcf7l2","transcription factor 7 like 2, T cell specific, HMG box",0.3039,0.6478,0.469,2.2468,2.2468,1.1771,0.2558
"11322","A_51_P361340","230899","Nppa","natriuretic peptide type A",0.3037,0.6478,0.4688,-1.4224,-1.4224,-1.0764,0.3037
"11323","A_51_P114002","68312","Gstm7","glutathione S-transferase, mu 7",0.3039,0.6478,0.4691,-1.6015,-1.6015,-1.1032,0.3039
"11324","A_51_P324519","320878","Mical2","microtubule associated monooxygenase, calponin and LIM domain containing 2",0.3036,0.6478,0.4686,1.4618,1.4618,1.0816,0.3036
"11325","A_52_P666414","75058","4930519H02Rik","RIKEN cDNA 4930519H02 gene",0.3034,0.6478,0.4684,-0.8542,-0.8542,-0.9105,0.3829
"11326","A_51_P341296","56296","Dmrtb1","DMRT-like family B with proline-rich C-terminal, 1",0.3038,0.6478,0.4689,-1.2031,-1.2031,-0.5051,0.6216
"11327","A_51_P487678","94245","Dtnbp1","dystrobrevin binding protein 1",0.3035,0.6478,0.4685,-0.9655,-0.9655,-0.7681,0.4593
"11328","A_51_P412809","93838","Dqx1","DEAQ RNA-dependent ATPase",0.3039,0.6478,0.469,-0.9264,-0.9264,-0.6534,0.5275
"11329","A_52_P787490","791311","Gm10000","predicted gene 10000",0.3035,0.6478,0.4685,3.8452,3.8452,1.2697,0.2292
"11330","A_52_P361391","258633","Or5w20","olfactory receptor family 5 subfamily W member 20",0.3037,0.6478,0.4687,0.1687,0.1687,0.2193,0.8295
"11331","A_51_P502545","93683","Glce","glucuronyl C5-epimerase",0.3038,0.6478,0.4689,0.643,0.643,0.3169,0.7555
"11332","A_52_P643812","641340","Nrbf2","nuclear receptor binding factor 2",0.3039,0.6478,0.4692,0.5437,0.5437,0.5977,0.5587
"11333","A_52_P259258","228829","Phf20","PHD finger protein 20",0.3036,0.6478,0.4686,0.4561,0.4561,0.3549,0.7286
"11334","A_51_P433789","403205","Agr3","anterior gradient 3",0.3039,0.6478,0.4691,2.0442,2.0442,1.0939,0.3039
"11335","A_51_P197116","54159","Rnase2b","ribonuclease, RNase A family, 2B (liver, eosinophil-derived neurotoxin)",0.3037,0.6478,0.4688,1.4065,1.4065,1.0393,0.3169
"11336","A_51_P376321","217119","Xylt2","xylosyltransferase II",0.3035,0.6478,0.4684,2.0066,2.0066,1.0769,0.3035
"11337","A_51_P157677","53318","Pdlim3","PDZ and LIM domain 3",0.3039,0.6478,0.4691,-0.9796,-0.9796,-1.0686,0.3039
"11338","A_51_P413122","72149","Strada","STE20-related kinase adaptor alpha",0.304,0.6478,0.4693,-1.2016,-1.2016,-1.0863,0.304
"11339","A_52_P196278","13491","Drd4","dopamine receptor D4",0.3041,0.6478,0.4694,1.1704,1.1704,0.979,0.3426
"11340","A_51_P512439","22296","Vmn1r51","vomeronasal 1 receptor 51",0.304,0.6478,0.4693,2.1711,2.1711,0.9428,0.3669
"11341","A_51_P248986","68723","Hrnr","hornerin",0.304,0.6478,0.4693,-3.3093,-3.3093,-2.1698,0.0538
"11342","A_51_P333669","27281","Plaat1","phospholipase A and acyltransferase 1",0.3041,0.6478,0.4695,1.7506,1.7506,0.9301,0.3699
"11343","A_51_P302831","56710","Brinp1","bone morphogenic protein/retinoic acid inducible neural specific 1",0.3041,0.6478,0.4695,-2.064,-2.064,-0.8799,0.3955
"11344","A_52_P395571","626596","Rgs22","regulator of G-protein signalling 22",0.3042,0.6479,0.4695,1.8921,1.8921,1.3511,0.196
"11345","A_51_P337020","66315","Senp7","SUMO1/sentrin specific peptidase 7",0.3043,0.6479,0.4697,-0.109,-0.109,-0.1056,0.9177
"11346","A_51_P339803","235631","Prss50","serine protease 50",0.3043,0.6479,0.4696,0.0925,0.0925,0.0858,0.9327
"11347","A_52_P319495","117606","Boc","BOC cell adhesion associated, oncogene regulated",0.3043,0.6479,0.4696,-0.8972,-0.8972,-1.0711,0.3043
"11348","A_51_P101006","68870","Ak8","adenylate kinase 8",0.3044,0.6479,0.4697,-1.346,-1.346,-1.071,0.3044
"11349","A_52_P49886","20091","Rps3a1","ribosomal protein S3A1",0.3043,0.6479,0.4696,0.9013,0.9013,0.7354,0.4738
"11350","A_52_P456271","66074","Tmem167","transmembrane protein 167",0.3045,0.6481,0.4698,0.979,0.979,1.1944,0.2492
"11351","A_51_P465843","57756","Fhl5","four and a half LIM domains 5",0.3046,0.6482,0.4699,0.481,0.481,0.331,0.7478
"11352","A_51_P197499","140475","Bsnd","barttin CLCNK type accessory beta subunit",0.3046,0.6482,0.4699,0.8074,0.8074,0.6582,0.5245
"11353","A_51_P149002","18092","Nkx2-6","NK2 homeobox 6",0.3047,0.6482,0.47,1.7828,1.7828,1.0848,0.3047
"11354","A_52_P313933","73375","1700057H21Rik","RIKEN cDNA 1700057H21 gene",0.3047,0.6482,0.47,-1.4892,-1.4892,-1.0787,0.3073
"11355","A_51_P233153","320405","Cadps2","Ca2+-dependent activator protein for secretion 2",0.3046,0.6482,0.4699,1.0155,1.0155,1.0641,0.3046
"11356","A_52_P117601","246700","Defb19","defensin beta 19",0.3047,0.6482,0.4701,1.3768,1.3768,0.8238,0.4254
"11357","A_51_P418039","791275","Gm9885","predicted gene 9885",0.3048,0.6484,0.4701,0.5323,0.5323,0.5651,0.582
"11358","A_52_P290152","103012","Firre","functional intergenic repeating RNA element",0.3048,0.6484,0.4702,-2.0696,-2.0696,-1.2124,0.2461
"11359","A_51_P154495","258561","Or9g3","olfactory receptor family 9 subfamily G member 3",0.3049,0.6484,0.4702,-0.8023,-0.8023,-0.6759,0.5124
